lyrics
Charge it  point it  zoom it  press it
Snap it  work it  quick – erase it
Write it  cut it  paste it  save it
Load it  check it  quick – rewrite it
Surf it  scroll it  pause it  click it
Cross it  crack it  switch – update it
Name it  read it  tune it  print it
Scan it  send it  fax – rename it
Touch it  bring it  pay it  watch it
Turn it  leave it  start – format it
Buy it  use it  break it  fix it
Trash it  change it  mail – upgrade it
Charge it  point it  zoom it  press it
Snap it  work it  quick – erase it
Write it  cut it  paste it  save it
Load it  check it  quick – rewrite it
Plug it  play it  burn it  rip it
Drag and drop it  zip – unzip it
Surf it  scroll it  pause it  click it
Cross it  crack it  switch – update it
Name it  read it  tune it  print it
Scan it  send it  fax – rename it
Touch it  bring it  pay it  watch it
Turn it  leave it  start – format it
Buy it  use it  break it  fix it
Trash it  change it  mail – upgrade it
Charge it  point it  zoom it  press it
Snap it  work it  quick – erase it
Write it  cut it  paste it  save it
Load it  check it  quick – rewrite it
Plug it  play it  burn it  rip it
Drag and drop it  zip – unzip it
Surf it  scroll it  pause it  click it
Cross it  crack it  switch – update it
Name it  read it  tune it  print it
Scan it  send it  fax – rename it
Buy it  use it  break it  fix it
Trash it  change it  mail – upgrade it
Charge it  point it  zoom it  press it
Snap it  work it  quick – erase it
Write it  cut it  paste it  save it
Load it  check it  quick – rewrite it
Plug it  play it  burn it  rip it
Drag and drop it  zip – unzip it
Lock it  fill it  call it  find it
View it  code it  jam – unlock it
Surf it  scroll it  pause it  click it
Cross it  crack it  switch – update it
Name it  read it  tune it  print it
Scan it  send it  fax – rename it
Touch it  bring it  pay it  watch it
Turn it  leave it  start – format it
Technologic
Technologic
Technologic
Technologic
Technologic
Technologic
Technologic
Technologic
Technologic
Technologic
Technologic
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
Television rules the nation
There is a game of love
This is a game of love
This is a game of love
And it was you
And it was you
The one that would be breaking my heart
When you decided to walk away
When you decided to walk away
The one that would be breaking my heart
When you decided to walk away
When you decided to walk away
There is a game of love
There is a game of love
This is a game of love
This is a game of love
And it was you
And it was you
The one that would be breaking my heart
When you decided to walk away
When I wanted you to stay
You might also like
And it was you
I just wanted you to stay
A digital frontier
I tried to picture clusters of information as they moved through the computer
What do they look like?
Ships? Motorcycles?
Were the circuits like freeways?
I kept dreaming of a world I thought I'd never see
Prime time of your life
Prime time of your life
Now
Live it
The prime time of your life
Now
Live it
The prime time of your life
Now
Live it
Prime time of your life
Do it
Now
And live it today
The prime time of your life
Do it
Now
And live it today
Prime time of your life
You might also like
Gonna do it now
Don't wait and
Live it today
The prime time of your life
Gonna do it now
Don't wait and
Live it today
The prime time of your life
Gonna do it now
Don't wait and
Live it today
The prime time of your life
Gonna do it now
Don't wait and
Live it today
The prime time of your life
The prime time of your life
The prime time of your life
Too long
Too long
Too long
(Too long) The feeling's getting strong
(Too long) The feeling's in my bones
(Too long) The feeling's getting strong
(Too long) The feeling's in my bones
(Too long) Can you feel it?
(Too long) Can you feel it?
To get the best of me
You might also like
(Too long) Can you feel it?
(Too long) Can you feel it?
The good feelings coming through
To get the best of me
(Too long) Can you feel it?
(Too long) Can you feel it?
The feeling's getting strong
The feeling's in my bones
The feeling's getting strong
The feeling's in my bones
(Too long) Can you feel it?
(Too long) Can you feel it?
To get the best of me
(Too long) Can you feel it?
(Too long) Can you feel it?
(Too long) Can you feel it?
(Too long) Can you feel it?
(Too long) Can you feel it?
(Too long) Can you feel it?
(Too long) Can you feel it?
Hold on  if love is the answer  you're home
Hold on  if love is the answer  you're home
Hold on  if love is the answer  you're home
Hold on  if love is the answer  you're home
Hold on  if love is the answer  you're home
Hold on  if love is the answer  you're home
Hold on  if love is the answer  you're home
Hold on  if love is the answеr  you're home
Hold on  if love is thе answer  you're home
Hold on  if love is the answer  you're home
Hold on  if love is the answer  you're home
Hold on  if love is the answer  you're home
Hold on  if love is the answer  you're home
Hold on  if love is the answer  you're home
Hold on  if love is the answer  you're home
Touch it  bri-bri-bri-bri-pay it  watch it  turn it  leave it  start-tart-ma-a-a-a--
Touch-touch  bri-bri-bri-bri  pay-pay  wa-wa-wa-wa  turn it  leave it  star-ar-ar-ar-ma-a-a-a--
To-touch it  bri-bri-bri-bri  pay-pay  wa-wa-wa-wa  turn it  lea-ea-ea-ea  star-ar-ar-ar-ma-a--
Charge it  point it  zoom it  press it  snap it  work it  quick erase it
Write it  cut it  paste it  save it  load it  check it  quick rewrite it
Plug it  play it  burn it  rip it  drag it  drop it  zip - unzip it
Charge it  point it  zoom it  press it  snap it  work it  quick erase it
Write it  cut it  paste it  save it  load it  check it  quick rewrite it
Plug it  play it  burn it  rip it  drag it  drop it  zip - unzip it
Technologic
Technologic
Charge it  point it  zoom it  press it  snap it  work it  quick erase it
Write it  cut it  paste it  save it  load it  check it  quick rewrite it
Plug it  play it  burn it  rip it  drag it  drop it  zip - unzip it
Charge it  point it  zoom it  press it  snap it  work it  quick erase it
Write it  cut it  paste it  save it  load it  check it  quick rewrite it
Plug it  play it  burn it  rip it  drag it  drop it  zip - unzip it
Touch it  bring it  pay it  watch-
Technologic
Charge it  point it  zoom it  press it  snap it  work it  quick erase it
Write it  cut it  paste it  save it  load it  check it  quick rewrite it
Plug it  play it  burn it  rip it  drag it  drop it  zip - unzip it
I remember touch
Touch  touch
I remember touch
Where do I belong?
Touch  I need something more
I remember touch
I need something more in my mind
Touch  I remember touch
Pictures came with touch
A painter in my mind
Tell me what you see
A tourist in a dream
A visitor  it seems
A half-forgotten song
Where do I belong?
Tell me what you see
I need something more
Kiss  suddenly alive
Happiness arrive
Hunger like a storm
How do I begin?
A room within a room
A door behind a door
Touch  where do you lead?
I need something more
Tell me what you see
I need something more
You might also like
Touch  sweet touch
You've given me too much to feel
Sweet touch
You've almost convinced me I'm real
I need something more
Musique
Musique
Musique
Musique
Musique
Musique
Musique
WDPK 83.7
The sound of tomorrow
The music of today
There's a world within me that I cannot explain
Looking for someone
I need to know now
Please tell me who I am
Looking for someone
I need to know now
Please tell me who I am
There are so many things that I don't understand
There's a world within me that I cannot explain
(Where are the locks to try the key?)
(And I wonder why)
Looking for someone
I need to know now
Please tell me who I am
Looking for someone
I need to know now
Please tell me who I am
Looking for someone
I need to know now
Please tell me who I am
Looking for someone
I need to know now"
